   8
UREA MOLECULE BASE 6-21 + POLARIZATION   E -2.2492495093336E+02 DE-8.6E-10(  9)
 H   0.000000000000E+00  1.178094409424E+00 -1.716627107204E+00  0.000000000000E+00  3.488956425668E-05 -1.919605878893E-04
 H   0.000000000000E+00 -1.178094409424E+00 -1.716627107204E+00  9.757819552370E-19 -3.488956425657E-05 -1.919605878897E-04
   8
UREA MOLECULE BASE 6-21 + POLARIZATION   E -2.2493011704413E+02 DE-3.4E-09(  5)
 C   0.000000000000E+00 -1.985609416383E-21  4.207924607698E-02  0.000000000000E+00  0.000000000000E+00  9.194723647310E-05
 O   0.000000000000E+00 -7.053489718635E-21  1.259741561603E+00  0.000000000000E+00  0.000000000000E+00 -2.963581860751E-04
 N   0.000000000000E+00  1.156000089798E+00 -7.100337515453E-01  0.000000000000E+00 -1.190883291251E-04  2.672358679581E-04
 N   0.000000000000E+00 -1.156000089798E+00 -7.100337515453E-01 -8.239936510890E-18  1.190883291251E-04  2.672358679581E-04
 H   0.000000000000E+00  2.024383265542E+00 -2.012467876561E-01  0.000000000000E+00 -1.490456094189E-05 -6.520341257288E-05
 H   0.000000000000E+00 -2.024383265542E+00 -2.012467876561E-01 -4.729831977468E-18  1.490456094144E-05 -6.520341257288E-05
 H   0.000000000000E+00  1.178634057441E+00 -1.716511364639E+00  0.000000000000E+00 -4.362305546568E-06 -9.982697968036E-05
 H   0.000000000000E+00 -1.178634057441E+00 -1.716511364639E+00  4.336808689942E-19  4.362305546568E-06 -9.982697968036E-05
   8
UREA MOLECULE BASE 6-21 + POLARIZATION   E -2.2493011725099E+02 DE-1.0E-08(  3)
 C   0.000000000000E+00 -2.167943141291E-21  4.221735629410E-02  0.000000000000E+00  0.000000000000E+00  1.045923558873E-05
 O   0.000000000000E+00 -7.701194671778E-21  1.259701956475E+00  0.000000000000E+00  0.000000000000E+00  3.480685775870E-05
 N   0.000000000000E+00  1.155851051230E+00 -7.098523234040E-01  0.000000000000E+00 -3.385547761248E-05 -9.681424521624E-06
 N   0.000000000000E+00 -1.155851051230E+00 -7.098523234040E-01 -1.127570259385E-17  3.385547761248E-05 -9.681424522512E-06
 H   0.000000000000E+00  2.024448989086E+00 -2.015401989397E-01  0.000000000000E+00  2.642666465213E-06 -1.470588087971E-05
 H   0.000000000000E+00 -2.024448989086E+00 -2.015401989397E-01 -8.131516293641E-18 -2.642666465213E-06 -1.470588087971E-05
 H   0.000000000000E+00  1.178200786464E+00 -1.716448634041E+00  0.000000000000E+00  5.191359981671E-06  1.754259423503E-06
 H   0.000000000000E+00 -1.178200786464E+00 -1.716448634041E+00 -2.276824562220E-18 -5.191359981671E-06  1.754259423059E-06
